email_id,subject,body,label
22756,Hot singles in Johannesburg want to meet you tonight!,27 single ladies in Soweto are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
60956,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 083 831 4985. Limited time offer!!!,spam
45384,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 081 654 9822. Limited time offer!!!,spam
61118,Get rich with Bitcoin investment!!!,"Turn R1,000 into R10,000 in one week with our Bitcoin system! Join traders in Cape Town. WhatsApp 074 610 6582. Guaranteed returns!!!",spam
50123,URGENT: Verify your FNB account NOW,Your Nedbank account has been suspended. Click here immediately to verify: http://Nedbank-verify.com. Failure to verify within 24 hours will result in closure.,spam
8381,URGENT: Verify your African Bank account NOW,Your Absa account has been suspended. Click here immediately to verify: http://Absa-verify.com. Failure to verify within 24 hours will result in closure.,spam
44040,"Cash loan approved! R500,000 in your account today!","GOOD NEWS! Your loan of R10,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 071 620 2923.",spam
92119,Takealot: Flash sale today,FLASH SALE! 70% off storewide for 24 hours only! Shop online or in-store.,ham
92043,Game: Flash sale today,FLASH SALE! 50% off storewide for 24 hours only! Shop online or in-store.,ham
11600,"Make R10,000 per day working from home!!!","Amazing opportunity to earn R250,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 084 956 9629 NOW!!!",spam
11216,"Cash loan approved! R250,000 in your account today!","GOOD NEWS! Your loan of R50,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 081 159 2745.",spam
31365,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 084 611 6388. Approval within 24 hours!!!",spam
91232,Your FNB statement is ready,"Dear Customer, Your monthly statement for account ending in 5637 is now available on Online Banking. Please log in to view your transactions.",ham
58396,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Rosebank. Order now R499. SMS MAN to 074 657 8695.,spam
50959,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Port Elizabeth. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 084 284 5838.",spam
96388,MTN: Your bundle expires soon,"Hi, your 1GB data bundle expires on 17/05/2024. Dial *136# to renew or buy more bundles.",ham
41211,"You have inherited R10,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
72750,DStv: Subscription payment reminder,"Hi, your DStv Premium subscription of R829 is due on 10/05/2024. Pay online or via the app.",ham
29805,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R50,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
64756,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 084 826 8471.,spam
69256,Nedbank ALERT: Suspicious activity detected,Your Capitec account shows unusual transactions. Verify immediately: http://Capitec-secure.net. Account will be locked in 6 hours!,spam
32176,Get rich with Bitcoin investment!!!,"Turn R1,000 into R100,000 in one week with our Bitcoin system! Join traders in Rosebank. WhatsApp 071 220 8847. Guaranteed returns!!!",spam
76109,City of Durban: Municipal account,Your municipal account for May 2024 is available. Amount due: R326. Payment due: 5/06/2024.,ham
38253,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 083 142 7259. Approval within 24 hours!!!",spam
37744,"WORK FOR GOOGLE - R10,000 per week from home","Google is hiring in South Africa! Work from home! Earn R250,000/week doing simple tasks. Send R199 registration to 083 942 7256. Start immediately!",spam
44385,"FOREX TRADING - Make R10,000 daily guaranteed!!!","Learn to trade Forex and make R250,000 every day! Our traders in Soweto will teach you. Only R1,500 for the course. WhatsApp 073 328 1940.",spam
80792,Nedbank: Balance inquiry result,Your African Bank account balance: R44544. Available balance: R44544. Last transaction: Debit R4891.,ham
67342,"Make R50,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Cape Town! No experience needed! Send R299 registration fee. WhatsApp 082 739 2892 NOW!!!",spam
43210,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
16611,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
59682,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Sandton. Order now R499. SMS MAN to 082 887 5714.,spam
67663,"Make R10,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Port Elizabeth! No experience needed! Send R299 registration fee. WhatsApp 074 636 8221 NOW!!!",spam
22157,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
75176,Telkom: Welcome bonus,Welcome to Vodacom! You've received 10GB free data as a welcome gift. Valid for 7 days.,ham
65573,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 073 128 2629. Approval within 24 hours!!!",spam
96122,Mr Price: Delivery update,Your order #PNP410067 is out for delivery. Estimated arrival: 21 minutes. Total: R4158.,ham
42861,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 074 590 8877. Approval within 24 hours!!!",spam
87515,Nedbank: Transaction notification,You have successfully transferred R3972 to David. Reference: Fuel. Balance: R48379.,ham
6023,"You have inherited R10,000 from Nigeria","Dear Friend, Your relative has left you R500,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
19140,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
55537,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Soweto. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 082 993 5887.",spam
15700,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
70394,Nedbank: Transaction notification,You have successfully transferred R2960 to Sipho. Reference: Payment. Balance: R47517.,ham
78046,Absa: Payment received,Thank you for your payment of R3382. Your account has been credited. Next billing date: 2/06/2024.,ham
89709,Takealot: Delivery update,Your order #PNP108940 is out for delivery. Estimated arrival: 11 minutes. Total: R2878.,ham
48630,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Durban. WhatsApp 074 526 6098. Guaranteed returns!!!",spam
56414,"WORK FOR GOOGLE - R250,000 per week from home","Google is hiring in South Africa! Work from home! Earn R500,000/week doing simple tasks. Send R199 registration to 074 751 4986. Start immediately!",spam
21917,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 072 927 5473. Limited time offer!!!,spam
7639,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Soweto. Order now R499. SMS MAN to 081 632 3882.,spam
14212,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Soweto. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 083 679 1692.",spam
20510,"You've won R10,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R100,000 prize, send your ID and bank details to 073 531 3556.",spam
94483,Checkers - Your order has been dispatched,"Hi Nomsa, Great news! Your order #PNP752059 has been dispatched and will arrive in 2-3 business days.",ham
16322,"Make R100,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 074 473 2069 NOW!!!",spam
37772,"You have inherited R250,000 from Nigeria","Dear Friend, Your relative has left you R250,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
40486,Nedbank ALERT: Suspicious activity detected,Your Standard Bank account shows unusual transactions. Verify immediately: http://Standard Bank-secure.net. Account will be locked in 6 hours!,spam
3149,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 081 837 4196. Approval within 24 hours!!!",spam
64313,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 073 489 5218.,spam
15631,"You have inherited R10,000 from Nigeria","Dear Friend, Your relative has left you R100,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
40159,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 083 641 1856. Limited time offer!!!,spam
12260,URGENT: Verify your African Bank account NOW,Your FNB account has been suspended. Click here immediately to verify: http://FNB-verify.com. Failure to verify within 24 hours will result in closure.,spam
3382,"You have inherited R500,000 from Nigeria","Dear Friend, Your relative has left you R10,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
79255,Nedbank: Payment received,Thank you for your payment of R947. Your account has been credited. Next billing date: 21/06/2024.,ham
8909,WARNING: Computer infected with 30 viruses!,ALERT! Your device has 25 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
90743,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
93975,Mr Price: Delivery update,Your order #WW668283 is out for delivery. Estimated arrival: 16 minutes. Total: R1137.,ham
19386,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Durban. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 083 491 4088.",spam
28373,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 082 863 9610. Limited time offer!!!,spam
57257,WARNING: Computer infected with 39 viruses!,ALERT! Your device has 26 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
